,date,province,PM25,O3,CO,cluster
796,2020-11-15,เลย,27.375,92,250,Best Air
797,2020-11-15,สกลนคร,31.0,105,260,Best Air
798,2020-11-15,หนองคาย,51.8235294117647,97,340,Moderate Air
799,2020-11-15,อุดรธานี,40.0,111,320,Moderate Air
800,2020-11-15,อุบลราชธานี,30.708333333333332,100,410,Best Air
801,2020-11-15,กำแพงเพชร,48.0,95,320,Moderate Air
802,2020-11-15,นครนายก,49.0,120,280,Moderate Air
803,2020-11-15,นครสวรรค์,40.083333333333336,117,300,Moderate Air
804,2020-11-15,นนทบุรี,40.395833333333336,268,960,Worst Air
805,2020-11-15,ปทุมธานี,41.0,211,540,Moderate Air
806,2020-11-15,พระนครศรีอยุธยา,41.125,187,340,Moderate Air
807,2020-11-15,พิจิตร,65.0,137,400,Moderate Air
808,2020-11-15,พิษณุโลก,56.0,132,370,Moderate Air
809,2020-11-15,เพชรบูรณ์,24.0,79,190,Best Air
810,2020-11-15,ลพบุรี,47.0,130,280,Moderate Air
811,2020-11-15,สมุทรปราการ,44.13513513513514,172,390,Moderate Air
812,2020-11-15,สมุทรสาคร,61.916666666666664,458,1990,Worst Air
813,2020-11-15,สิงห์บุรี,46.0,115,340,Moderate Air
814,2020-11-15,สุโขทัย,38.0,101,310,Moderate Air
815,2020-11-15,สระบุรี,44.875,123,280,Moderate Air
816,2020-11-15,อุทัยธานี,37.208333333333336,124,280,Moderate Air
817,2020-11-15,ตราด,46.8235294117647,85,250,Moderate Air
818,2020-11-15,ปราจีนบุรี,42.208333333333336,125,320,Moderate Air
819,2020-11-15,ระยอง,30.767605633802816,119,300,Best Air
820,2020-11-15,กาญจนบุรี,47.083333333333336,139,360,Moderate Air
821,2020-11-15,ตาก,23.625,84,240,Best Air
822,2020-11-15,ตรัง,28.0,58,290,Best Air
823,2020-11-15,นครศรีธรรมราช,38.0,82,260,Moderate Air
824,2020-11-15,ภูเก็ต,21.166666666666668,64,280,Best Air
825,2020-11-15,ระนอง,61.0,115,260,Moderate Air
826,2020-11-15,สตูล,7.708333333333333,72,270,Best Air
827,2020-11-15,สงขลา,25.0,79,320,Best Air
828,2020-11-15,สุราษฎร์ธานี,23.791666666666668,88,240,Best Air
829,2020-11-15,ยะลา,11.170212765957446,65,200,Best Air
830,2020-11-15,กรุงเทพฯ,46.37246621621622,297,1050,Worst Air
831,2020-11-15,ชลบุรี,37.25,127,320,Moderate Air
832,2020-11-22,เชียงราย,11.770833333333334,93,360,Best Air
833,2020-11-22,เชียงใหม่,19.5,117,540,Moderate Air
834,2020-11-22,น่าน,17.416666666666668,54,260,Best Air
835,2020-11-22,พะเยา,20.047619047619047,115,380,Moderate Air
836,2020-11-22,แพร่,27.181818181818183,76,290,Best Air
837,2020-11-22,แม่ฮ่องสอน,11.416666666666666,46,200,Best Air
838,2020-11-22,ลำปาง,16.872340425531913,195,350,Moderate Air
839,2020-11-22,ลำพูน,30.045454545454547,118,510,Moderate Air
840,2020-11-22,อุตรดิตถ์,18.333333333333332,90,360,Best Air
841,2020-11-22,กาฬสินธ์ุ,12.25,51,180,Best Air
842,2020-11-22,ขอนแก่น,30.130434782608695,66,210,Best Air
843,2020-11-22,ชัยภูมิ,22.130434782608695,86,320,Best Air
844,2020-11-22,นครพนม,1.0,33,150,Best Air
845,2020-11-22,นครราชสีมา,24.125,74,300,Best Air
846,2020-11-22,บุรีรัมย์,14.083333333333334,70,350,Best Air
847,2020-11-22,ร้อยเอ็ด,18.5,57,180,Best Air
848,2020-11-22,เลย,18.80952380952381,71,250,Best Air
849,2020-11-22,สกลนคร,18.352941176470587,43,140,Best Air
850,2020-11-22,หนองคาย,45.73684210526316,52,200,Moderate Air
851,2020-11-22,อุดรธานี,3.0,54,190,Best Air
852,2020-11-22,อุบลราชธานี,14.041666666666666,57,270,Best Air
853,2020-11-22,กำแพงเพชร,68.0,120,510,Moderate Air
854,2020-11-22,นครนายก,12.0,64,310,Best Air
855,2020-11-22,นครสวรรค์,33.833333333333336,144,690,Moderate Air
856,2020-11-22,นนทบุรี,17.303030303030305,13,2230,Worst Air
857,2020-11-22,ปทุมธานี,21.916666666666668,22,1240,Worst Air
858,2020-11-22,พระนครศรีอยุธยา,19.125,55,650,Best Air
859,2020-11-22,พิจิตร,39.083333333333336,125,400,Moderate Air
860,2020-11-22,พิษณุโลก,34.583333333333336,102,360,Moderate Air
861,2020-11-22,เพชรบูรณ์,22.133333333333333,68,220,Best Air
862,2020-11-22,ลพบุรี,34.07142857142857,105,430,Moderate Air
863,2020-11-22,สมุทรปราการ,23.233333333333334,82,780,Best Air
864,2020-11-22,สมุทรสาคร,24.958333333333332,32,810,Best Air
865,2020-11-22,สิงห์บุรี,51.0,155,460,Moderate Air
866,2020-11-22,สุโขทัย,25.833333333333332,130,500,Moderate Air
867,2020-11-22,สระบุรี,30.977272727272727,60,350,Best Air
868,2020-11-22,อุทัยธานี,41.958333333333336,147,690,Moderate Air
869,2020-11-22,ตราด,30.42105263157895,20,260,Best Air
870,2020-11-22,ปราจีนบุรี,19.5,56,300,Best Air
871,2020-11-22,ระยอง,15.67361111111111,36,270,Best Air
872,2020-11-22,กาญจนบุรี,21.875,95,350,Best Air
873,2020-11-22,ตาก,18.416666666666668,111,460,Moderate Air
874,2020-11-22,ตรัง,4.0,39,210,Best Air
875,2020-11-22,นครศรีธรรมราช,4.0,59,200,Best Air
876,2020-11-22,ภูเก็ต,11.083333333333334,36,220,Best Air
877,2020-11-22,ระนอง,2.0,36,210,Best Air
878,2020-11-22,สตูล,4.875,38,240,Best Air
879,2020-11-22,สงขลา,25.166666666666668,61,190,Best Air
880,2020-11-22,สุราษฎร์ธานี,9.217391304347826,41,210,Best Air
881,2020-11-22,ยะลา,3.0,41,180,Best Air
882,2020-11-22,กรุงเทพฯ,24.839837398373984,13,2030,Worst Air
883,2020-11-22,ชลบุรี,20.36,48,290,Best Air
884,2020-12-01,เชียงราย,20.0,78,280,Best Air
885,2020-12-01,เชียงใหม่,22.428571428571427,90,310,Best Air
886,2020-12-01,น่าน,18.645833333333332,65,240,Best Air
887,2020-12-01,พะเยา,29.833333333333332,75,280,Best Air
888,2020-12-01,แพร่,26.375,83,240,Best Air
889,2020-12-01,แม่ฮ่องสอน,15.583333333333334,57,200,Best Air
890,2020-12-01,ลำปาง,21.333333333333332,85,250,Best Air
891,2020-12-01,ลำพูน,32.541666666666664,75,280,Best Air
892,2020-12-01,อุตรดิตถ์,19.916666666666668,93,260,Best Air
893,2020-12-01,กาฬสินธ์ุ,11.08695652173913,128,410,Moderate Air
894,2020-12-01,ขอนแก่น,24.041666666666668,138,450,Moderate Air
895,2020-12-01,ชัยภูมิ,17.041666666666668,134,440,Moderate Air
896,2020-12-01,นครพนม,43.0,112,400,Worst Air
897,2020-12-01,นครราชสีมา,15.0,107,410,Moderate Air
898,2020-12-01,บุรีรัมย์,8.625,111,400,Moderate Air
899,2020-12-01,ร้อยเอ็ด,11.458333333333334,125,420,Moderate Air
900,2020-12-01,เลย,17.833333333333332,102,340,Moderate Air
901,2020-12-01,สกลนคร,17.333333333333332,134,460,Moderate Air
902,2020-12-01,หนองคาย,26.791666666666668,119,330,Moderate Air
903,2020-12-01,อุดรธานี,76.0,135,400,Worst Air
904,2020-12-01,อุบลราชธานี,8.625,94,360,Moderate Air
905,2020-12-01,กำแพงเพชร,25.041666666666668,114,340,Moderate Air
906,2020-12-01,นครนายก,32.0,102,380,Moderate Air
907,2020-12-01,นครสวรรค์,21.375,118,400,Moderate Air
908,2020-12-01,นนทบุรี,15.395833333333334,123,760,Moderate Air
909,2020-12-01,ปทุมธานี,14.625,114,490,Moderate Air
910,2020-12-01,พระนครศรีอยุธยา,13.666666666666666,111,460,Moderate Air
911,2020-12-01,พิจิตร,31.458333333333332,133,410,Moderate Air
912,2020-12-01,พิษณุโลก,26.75,125,380,Moderate Air
913,2020-12-01,เพชรบูรณ์,17.666666666666668,84,250,Best Air
914,2020-12-01,ลพบุรี,16.09090909090909,104,430,Moderate Air
915,2020-12-01,สมุทรปราการ,16.8411214953271,117,430,Moderate Air
916,2020-12-01,สมุทรสาคร,28.8125,179,920,Worst Air
917,2020-12-01,สิงห์บุรี,58.0,112,500,Worst Air
918,2020-12-01,สุโขทัย,27.391304347826086,127,400,Moderate Air
919,2020-12-01,สระบุรี,17.083333333333332,96,380,Moderate Air
920,2020-12-01,อุทัยธานี,18.333333333333332,110,430,Moderate Air
921,2020-12-01,ตราด,21.166666666666668,59,410,Best Air
922,2020-12-01,ปราจีนบุรี,13.5,111,380,Moderate Air
923,2020-12-01,ระยอง,9.633663366336634,105,430,Moderate Air
924,2020-12-01,กาญจนบุรี,18.583333333333332,114,410,Moderate Air
925,2020-12-01,ตาก,24.625,98,310,Moderate Air
926,2020-12-01,ตรัง,13.0,38,370,Best Air
927,2020-12-01,นครศรีธรรมราช,14.0,58,420,Best Air
928,2020-12-01,ภูเก็ต,11.0,44,440,Best Air
929,2020-12-01,ระนอง,28.0,73,420,Best Air
930,2020-12-01,สตูล,4.041666666666667,28,500,Best Air
931,2020-12-01,สงขลา,22.75,60,210,Best Air
932,2020-12-01,สุราษฎร์ธานี,7.0,61,480,Best Air
933,2020-12-01,ยะลา,6.229166666666667,15,430,Best Air
934,2020-12-01,กรุงเทพฯ,18.347826086956523,124,720,Moderate Air
935,2020-12-01,ชลบุรี,13.28,115,400,Moderate Air
936,2020-12-08,เชียงราย,36.770833333333336,81,330,Best Air
937,2020-12-08,เชียงใหม่,30.884615384615383,113,350,Best Air
938,2020-12-08,น่าน,29.95744680851064,88,300,Best Air
939,2020-12-08,พะเยา,44.25,87,280,Moderate Air
940,2020-12-08,แพร่,34.958333333333336,97,310,Best Air
941,2020-12-08,แม่ฮ่องสอน,21.041666666666668,85,230,Best Air
942,2020-12-08,ลำปาง,23.385416666666668,111,310,Best Air
943,2020-12-08,ลำพูน,35.791666666666664,115,250,Best Air
944,2020-12-08,อุตรดิตถ์,21.666666666666668,104,350,Best Air
945,2020-12-08,กาฬสินธ์ุ,23.625,126,340,Best Air
946,2020-12-08,ขอนแก่น,33.208333333333336,136,390,Best Air
947,2020-12-08,ชัยภูมิ,26.458333333333332,127,400,Best Air
948,2020-12-08,นครพนม,51.0,109,380,Moderate Air
949,2020-12-08,นครราชสีมา,34.166666666666664,122,380,Best Air
950,2020-12-08,บุรีรัมย์,19.75,132,340,Best Air
951,2020-12-08,ร้อยเอ็ด,24.916666666666668,131,340,Best Air
952,2020-12-08,เลย,28.166666666666668,113,350,Best Air
953,2020-12-08,สกลนคร,23.875,139,470,Best Air
954,2020-12-08,หนองคาย,38.833333333333336,123,340,Best Air
955,2020-12-08,อุดรธานี,90.0,139,430,Moderate Air
956,2020-12-08,อุบลราชธานี,20.166666666666668,138,400,Best Air
957,2020-12-08,กำแพงเพชร,32.291666666666664,127,460,Best Air
958,2020-12-08,นครนายก,30.0,96,330,Best Air
959,2020-12-08,นครสวรรค์,45.875,128,500,Moderate Air
960,2020-12-08,นนทบุรี,30.666666666666668,218,1320,Worst Air
961,2020-12-08,ปทุมธานี,26.166666666666668,179,770,Best Air
962,2020-12-08,พระนครศรีอยุธยา,23.25,154,400,Best Air
963,2020-12-08,พิจิตร,48.833333333333336,137,430,Moderate Air
964,2020-12-08,พิษณุโลก,49.5,130,420,Moderate Air
965,2020-12-08,เพชรบูรณ์,21.166666666666668,96,310,Best Air
966,2020-12-08,ลพบุรี,27.227272727272727,119,420,Best Air
967,2020-12-08,สมุทรปราการ,35.14423076923077,137,470,Best Air
968,2020-12-08,สมุทรสาคร,42.5625,399,1870,Worst Air
969,2020-12-08,สิงห์บุรี,42.0,116,340,Moderate Air
970,2020-12-08,สุโขทัย,31.958333333333332,133,410,Best Air
971,2020-12-08,สระบุรี,28.04255319148936,101,330,Best Air
972,2020-12-08,อุทัยธานี,36.25,134,420,Best Air
973,2020-12-08,ตราด,37.526315789473685,66,360,Best Air
974,2020-12-08,ปราจีนบุรี,23.041666666666668,108,360,Best Air
975,2020-12-08,ระยอง,22.070921985815602,103,380,Best Air
976,2020-12-08,กาญจนบุรี,34.708333333333336,146,440,Best Air
977,2020-12-08,ตาก,33.125,122,420,Best Air
978,2020-12-08,ตรัง,19.0,69,270,Best Air
979,2020-12-08,นครศรีธรรมราช,71.0,139,470,Moderate Air
980,2020-12-08,ภูเก็ต,21.958333333333332,88,320,Best Air
981,2020-12-08,ระนอง,44.0,80,390,Moderate Air
982,2020-12-08,สตูล,11.5,68,320,Best Air
983,2020-12-08,สงขลา,34.541666666666664,76,280,Best Air
984,2020-12-08,สุราษฎร์ธานี,17.708333333333332,136,520,Best Air
985,2020-12-08,ยะลา,13.520833333333334,68,280,Best Air
986,2020-12-08,กรุงเทพฯ,35.75,218,1180,Worst Air
987,2020-12-08,ชลบุรี,21.06779661016949,115,390,Best Air
988,2020-12-15,เชียงราย,30.586206896551722,109,400,Moderate Air
989,2020-12-15,เชียงใหม่,23.29310344827586,128,490,Moderate Air
990,2020-12-15,น่าน,23.785714285714285,59,350,Best Air
991,2020-12-15,พะเยา,43.25,64,270,Moderate Air
992,2020-12-15,แพร่,29.916666666666668,60,270,Best Air
993,2020-12-15,แม่ฮ่องสอน,13.416666666666666,59,290,Best Air
994,2020-12-15,ลำปาง,20.854166666666668,89,320,Best Air
995,2020-12-15,ลำพูน,21.333333333333332,110,300,Moderate Air
996,2020-12-15,อุตรดิตถ์,21.875,69,290,Best Air
997,2020-12-15,กาฬสินธ์ุ,24.583333333333332,125,600,Moderate Air
998,2020-12-15,ขอนแก่น,40.666666666666664,117,580,Moderate Air
999,2020-12-15,ชัยภูมิ,30.208333333333332,85,470,Moderate Air
1000,2020-12-15,นครพนม,37.0,113,570,Moderate Air
1001,2020-12-15,นครราชสีมา,36.166666666666664,66,270,Best Air
1002,2020-12-15,บุรีรัมย์,15.458333333333334,75,330,Best Air
1003,2020-12-15,ร้อยเอ็ด,32.214285714285715,141,600,Moderate Air
1004,2020-12-15,เลย,28.166666666666668,94,500,Moderate Air
1005,2020-12-15,สกลนคร,17.130434782608695,130,620,Moderate Air
1006,2020-12-15,หนองคาย,48.125,109,510,Moderate Air
1007,2020-12-15,อุดรธานี,51.0,117,580,Moderate Air
1008,2020-12-15,อุบลราชธานี,10.791666666666666,70,270,Best Air
1009,2020-12-15,กำแพงเพชร,30.333333333333332,103,440,Moderate Air
1010,2020-12-15,นครนายก,6.0,63,260,Best Air
1011,2020-12-15,นครสวรรค์,43.791666666666664,77,290,Moderate Air
1012,2020-12-15,นนทบุรี,60.0625,75,620,Moderate Air
1013,2020-12-15,ปทุมธานี,60.666666666666664,90,420,Moderate Air
1014,2020-12-15,พระนครศรีอยุธยา,56.958333333333336,120,360,Moderate Air
1015,2020-12-15,พิจิตร,45.583333333333336,93,360,Moderate Air
1016,2020-12-15,พิษณุโลก,42.625,83,340,Moderate Air
1017,2020-12-15,เพชรบูรณ์,29.25,52,290,Best Air
1018,2020-12-15,ลพบุรี,54.36363636363637,78,280,Moderate Air
1019,2020-12-15,สมุทรปราการ,57.15966386554622,69,470,Moderate Air
1020,2020-12-15,สมุทรสาคร,71.77083333333333,212,3350,Worst Air
1021,2020-12-15,สิงห์บุรี,14.0,85,280,Best Air
1022,2020-12-15,สุโขทัย,28.208333333333332,107,450,Moderate Air
1023,2020-12-15,สระบุรี,47.234042553191486,66,270,Moderate Air
1024,2020-12-15,อุทัยธานี,42.25,80,300,Moderate Air
1025,2020-12-15,ตราด,75.85714285714286,34,300,Moderate Air
1026,2020-12-15,ปราจีนบุรี,28.833333333333332,73,290,Best Air
1027,2020-12-15,ระยอง,23.131944444444443,56,440,Best Air
1028,2020-12-15,กาญจนบุรี,42.458333333333336,100,480,Moderate Air
1029,2020-12-15,ตาก,28.91304347826087,78,310,Best Air
1030,2020-12-15,ตรัง,6.0,52,200,Best Air
1031,2020-12-15,นครศรีธรรมราช,6.0,61,200,Best Air
1032,2020-12-15,ภูเก็ต,15.125,68,240,Best Air
1033,2020-12-15,ระนอง,4.0,34,320,Best Air
1034,2020-12-15,สตูล,6.333333333333333,47,260,Best Air
1035,2020-12-15,สงขลา,24.75,53,220,Best Air
1036,2020-12-15,สุราษฎร์ธานี,14.041666666666666,36,310,Best Air
1037,2020-12-15,ยะลา,3.0,44,240,Best Air
1038,2020-12-15,กรุงเทพฯ,75.17427385892117,75,590,Moderate Air
1039,2020-12-15,ชลบุรี,31.583333333333332,65,420,Best Air
1040,2020-12-22,เชียงราย,14.020833333333334,96,310,Best Air
1041,2020-12-22,เชียงใหม่,17.104166666666668,101,380,Best Air
1042,2020-12-22,น่าน,14.9375,75,300,Best Air
1043,2020-12-22,พะเยา,17.5,85,330,Best Air
1044,2020-12-22,แพร่,17.416666666666668,75,300,Best Air
1045,2020-12-22,แม่ฮ่องสอน,14.416666666666666,63,240,Best Air
1046,2020-12-22,ลำปาง,15.458333333333334,85,300,Best Air
1047,2020-12-22,ลำพูน,11.083333333333334,87,340,Best Air
1048,2020-12-22,อุตรดิตถ์,9.696969696969697,82,310,Best Air
1049,2020-12-22,กาฬสินธ์ุ,31.166666666666668,111,380,Best Air
1050,2020-12-22,ขอนแก่น,41.375,105,380,Moderate Air
1051,2020-12-22,ชัยภูมิ,31.575757575757574,105,350,Best Air
1052,2020-12-22,นครพนม,68.0,110,420,Moderate Air
1053,2020-12-22,นครราชสีมา,35.375,118,410,Moderate Air
1054,2020-12-22,บุรีรัมย์,28.208333333333332,135,400,Best Air
1055,2020-12-22,ร้อยเอ็ด,30.52777777777778,134,400,Best Air
1056,2020-12-22,เลย,39.0,97,350,Moderate Air
1057,2020-12-22,สกลนคร,26.458333333333332,119,420,Best Air
1058,2020-12-22,หนองคาย,33.541666666666664,110,350,Moderate Air
1059,2020-12-22,อุดรธานี,44.0,115,350,Moderate Air
1060,2020-12-22,อุบลราชธานี,32.875,114,360,Best Air
1061,2020-12-22,กำแพงเพชร,13.083333333333334,96,350,Best Air
1062,2020-12-22,นครนายก,40.0,102,320,Moderate Air
1063,2020-12-22,นครสวรรค์,17.541666666666668,125,480,Best Air
1064,2020-12-22,นนทบุรี,25.31111111111111,231,1260,Worst Air
1065,2020-12-22,ปทุมธานี,24.375,179,640,Best Air
1066,2020-12-22,พระนครศรีอยุธยา,24.625,152,350,Best Air
1067,2020-12-22,พิจิตร,18.416666666666668,139,490,Best Air
1068,2020-12-22,พิษณุโลก,21.208333333333332,124,380,Best Air
1069,2020-12-22,เพชรบูรณ์,16.541666666666668,76,260,Best Air
1070,2020-12-22,ลพบุรี,26.666666666666668,115,380,Best Air
1071,2020-12-22,สมุทรปราการ,29.1,160,510,Best Air
1072,2020-12-22,สมุทรสาคร,39.541666666666664,474,2680,Worst Air
1073,2020-12-22,สิงห์บุรี,56.0,116,400,Moderate Air
1074,2020-12-22,สุโขทัย,10.666666666666666,108,380,Best Air
1075,2020-12-22,สระบุรี,37.083333333333336,105,320,Moderate Air
1076,2020-12-22,อุทัยธานี,21.083333333333332,119,400,Best Air
1077,2020-12-22,ตราด,35.44,74,340,Moderate Air
1078,2020-12-22,ปราจีนบุรี,30.333333333333332,102,320,Best Air
1079,2020-12-22,ระยอง,22.42361111111111,96,310,Best Air
1080,2020-12-22,กาญจนบุรี,34.583333333333336,120,380,Moderate Air
1081,2020-12-22,ตาก,30.666666666666668,82,290,Best Air
1082,2020-12-22,ตรัง,39.0,78,340,Moderate Air
1083,2020-12-22,นครศรีธรรมราช,50.0,102,360,Moderate Air
1084,2020-12-22,ภูเก็ต,20.625,104,360,Best Air
1085,2020-12-22,ระนอง,73.0,105,500,Moderate Air
1086,2020-12-22,สตูล,9.458333333333334,93,360,Best Air
1087,2020-12-22,สงขลา,28.75,97,340,Best Air
1088,2020-12-22,สุราษฎร์ธานี,20.285714285714285,101,360,Best Air
1089,2020-12-22,ยะลา,9.333333333333334,88,340,Best Air
1090,2020-12-22,กรุงเทพฯ,30.86291980808773,301,1780,Worst Air
1091,2020-12-22,ชลบุรี,24.819444444444443,106,260,Best Air
1092,2021-01-01,เชียงราย,23.136363636363637,91,430,Best Air
1093,2021-01-01,เชียงใหม่,28.967391304347824,100,570,Moderate Air
1094,2021-01-01,น่าน,20.08888888888889,91,370,Best Air
1095,2021-01-01,พะเยา,28.375,87,430,Moderate Air
1096,2021-01-01,แพร่,27.708333333333332,91,360,Moderate Air
1097,2021-01-01,แม่ฮ่องสอน,34.30434782608695,62,550,Moderate Air
1098,2021-01-01,ลำปาง,20.47252747252747,112,400,Best Air
1099,2021-01-01,ลำพูน,16.125,99,410,Best Air
1100,2021-01-01,อุตรดิตถ์,18.291666666666668,104,380,Best Air
1101,2021-01-01,กาฬสินธ์ุ,16.541666666666668,102,300,Best Air
1102,2021-01-01,ขอนแก่น,28.565217391304348,99,320,Moderate Air
1103,2021-01-01,ชัยภูมิ,19.541666666666668,109,380,Best Air
1104,2021-01-01,นครพนม,18.0,88,320,Best Air
1105,2021-01-01,นครราชสีมา,20.208333333333332,114,320,Best Air
1106,2021-01-01,บุรีรัมย์,15.0,115,330,Best Air
1107,2021-01-01,ร้อยเอ็ด,17.776470588235295,110,320,Best Air
1108,2021-01-01,เลย,22.833333333333332,106,350,Best Air
1109,2021-01-01,สกลนคร,19.291666666666668,95,330,Best Air
1110,2021-01-01,หนองคาย,28.25,101,300,Moderate Air
1111,2021-01-01,อุดรธานี,30.0,98,300,Moderate Air
1112,2021-01-01,อุบลราชธานี,16.541666666666668,98,340,Best Air
1113,2021-01-01,กำแพงเพชร,32.708333333333336,119,490,Moderate Air
1114,2021-01-01,นครนายก,24.0,105,330,Best Air
1115,2021-01-01,นครสวรรค์,18.347826086956523,119,390,Best Air
1116,2021-01-01,นนทบุรี,20.23404255319149,226,1350,Worst Air
1117,2021-01-01,ปทุมธานี,22.25,173,700,Best Air
1118,2021-01-01,พระนครศรีอยุธยา,16.925925925925927,144,390,Best Air
1119,2021-01-01,พิจิตร,21.791666666666668,134,510,Best Air
1120,2021-01-01,พิษณุโลก,31.291666666666668,121,410,Moderate Air
1121,2021-01-01,เพชรบูรณ์,19.708333333333332,89,310,Best Air
1122,2021-01-01,ลพบุรี,21.75,113,350,Best Air
1123,2021-01-01,สมุทรปราการ,22.891666666666666,131,410,Best Air
1124,2021-01-01,สมุทรสาคร,23.340425531914892,447,2550,Worst Air
1125,2021-01-01,สิงห์บุรี,30.0,108,320,Moderate Air
1126,2021-01-01,สุโขทัย,25.5,121,440,Moderate Air
1127,2021-01-01,สระบุรี,28.895833333333332,108,310,Moderate Air
1128,2021-01-01,อุทัยธานี,20.583333333333332,112,350,Best Air
1129,2021-01-01,ตราด,20.12,77,370,Best Air
1130,2021-01-01,ปราจีนบุรี,22.0,105,320,Best Air
1131,2021-01-01,ระยอง,15.188811188811188,100,350,Best Air
1132,2021-01-01,กาญจนบุรี,21.208333333333332,121,380,Best Air
1133,2021-01-01,ตาก,30.11764705882353,115,510,Moderate Air
1134,2021-01-01,ตรัง,29.0,83,510,Moderate Air
1135,2021-01-01,นครศรีธรรมราช,35.0,99,520,Moderate Air
1136,2021-01-01,ภูเก็ต,22.25,88,540,Best Air
1137,2021-01-01,ระนอง,26.0,87,380,Moderate Air
1138,2021-01-01,สตูล,15.583333333333334,78,480,Best Air
1139,2021-01-01,สงขลา,18.541666666666668,84,370,Best Air
1140,2021-01-01,สุราษฎร์ธานี,17.46153846153846,85,440,Best Air
1141,2021-01-01,ยะลา,11.425531914893616,118,570,Best Air
1142,2021-01-01,กรุงเทพฯ,21.783391003460206,265,1500,Worst Air
1143,2021-01-01,ชลบุรี,17.23611111111111,107,350,Best Air
1144,2021-01-08,เชียงราย,37.604166666666664,70,460,Moderate Air
1145,2021-01-08,เชียงใหม่,37.96808510638298,86,380,Moderate Air
1146,2021-01-08,น่าน,25.6875,84,420,Best Air
1147,2021-01-08,พะเยา,38.041666666666664,74,390,Moderate Air
1148,2021-01-08,แพร่,30.791666666666668,89,480,Moderate Air
1149,2021-01-08,แม่ฮ่องสอน,20.833333333333332,64,260,Best Air
1150,2021-01-08,ลำปาง,33.59375,78,460,Moderate Air
1151,2021-01-08,ลำพูน,22.875,90,360,Best Air
1152,2021-01-08,อุตรดิตถ์,28.0,81,500,Moderate Air
1153,2021-01-08,กาฬสินธ์ุ,8.75,136,640,Worst Air
1154,2021-01-08,ขอนแก่น,26.416666666666668,144,700,Worst Air
1155,2021-01-08,ชัยภูมิ,19.541666666666668,144,690,Worst Air
1156,2021-01-08,นครพนม,15.0,50,540,Best Air
1157,2021-01-08,นครราชสีมา,23.875,123,620,Worst Air
1158,2021-01-08,บุรีรัมย์,13.625,112,630,Worst Air
1159,2021-01-08,ร้อยเอ็ด,13.791666666666666,116,580,Worst Air
1160,2021-01-08,เลย,17.333333333333332,118,750,Worst Air
1161,2021-01-08,สกลนคร,15.347826086956522,127,670,Worst Air
1162,2021-01-08,หนองคาย,31.91304347826087,67,640,Moderate Air
1163,2021-01-08,อุดรธานี,64.0,113,750,Moderate Air
1164,2021-01-08,อุบลราชธานี,13.666666666666666,114,520,Worst Air
1165,2021-01-08,กำแพงเพชร,38.833333333333336,90,550,Moderate Air
1166,2021-01-08,นครนายก,49.0,110,540,Moderate Air
1167,2021-01-08,นครสวรรค์,25.25,152,580,Worst Air
1168,2021-01-08,นนทบุรี,23.106382978723403,114,710,Worst Air
1169,2021-01-08,ปทุมธานี,32.5,114,560,Worst Air
1170,2021-01-08,พระนครศรีอยุธยา,25.458333333333332,131,540,Worst Air
1171,2021-01-08,พิจิตร,30.958333333333332,115,510,Worst Air
1172,2021-01-08,พิษณุโลก,34.5,110,550,Moderate Air
1173,2021-01-08,เพชรบูรณ์,16.208333333333332,116,480,Worst Air
1174,2021-01-08,ลพบุรี,26.083333333333332,148,580,Worst Air
1175,2021-01-08,สมุทรปราการ,29.183333333333334,131,500,Worst Air
1176,2021-01-08,สมุทรสาคร,47.75,127,670,Moderate Air
1177,2021-01-08,สิงห์บุรี,82.0,148,580,Moderate Air
1178,2021-01-08,สุโขทัย,37.375,101,600,Moderate Air
1179,2021-01-08,สระบุรี,40.958333333333336,117,520,Moderate Air
1180,2021-01-08,อุทัยธานี,31.041666666666668,153,570,Worst Air
1181,2021-01-08,ตราด,31.4,52,190,Best Air
1182,2021-01-08,ปราจีนบุรี,25.375,109,540,Worst Air
1183,2021-01-08,ระยอง,27.243055555555557,83,400,Best Air
1184,2021-01-08,กาญจนบุรี,34.958333333333336,142,510,Worst Air
1185,2021-01-08,ตาก,57.541666666666664,84,450,Moderate Air
1186,2021-01-08,ตรัง,10.0,57,220,Best Air
1187,2021-01-08,นครศรีธรรมราช,5.0,58,180,Best Air
1188,2021-01-08,ภูเก็ต,16.5,62,220,Best Air
1189,2021-01-08,ระนอง,22.0,46,290,Best Air
1190,2021-01-08,สตูล,8.208333333333334,61,200,Best Air
1191,2021-01-08,สงขลา,11.25,68,210,Best Air
1192,2021-01-08,สุราษฎร์ธานี,12.333333333333334,83,330,Best Air
1193,2021-01-08,ยะลา,8.0625,59,220,Best Air
1194,2021-01-08,กรุงเทพฯ,29.652682255845942,118,680,Worst Air
1195,2021-01-08,ชลบุรี,22.333333333333332,114,460,Worst Air
1196,2021-01-15,เชียงราย,33.833333333333336,77,400,Best Air
1197,2021-01-15,เชียงใหม่,51.75,110,430,Moderate Air
1198,2021-01-15,น่าน,38.395833333333336,88,370,Best Air
1199,2021-01-15,พะเยา,46.55555555555556,84,370,Best Air
1200,2021-01-15,แพร่,47.125,110,430,Moderate Air
1201,2021-01-15,แม่ฮ่องสอน,37.458333333333336,71,290,Best Air
1202,2021-01-15,ลำปาง,59.84375,130,420,Moderate Air
1203,2021-01-15,ลำพูน,38.291666666666664,102,350,Best Air
