,date,province,PM25,O3,CO,cluster
204,2020-09-01,ตาก,11.708333333333334,80,160,0
205,2020-09-01,ตรัง,11.375,75,110,0
206,2020-09-01,นครศรีธรรมราช,11.205882352941176,67,80,0
207,2020-09-01,ภูเก็ต,13.791666666666666,98,80,0
208,2020-09-01,สตูล,11.666666666666666,126,200,2
209,2020-09-01,สงขลา,23.5,75,140,1
210,2020-09-01,สุราษฎร์ธานี,11.541666666666666,51,80,0
211,2020-09-01,ยะลา,13.604166666666666,90,210,2
212,2020-09-01,กรุงเทพฯ,14.145381526104417,69,310,2
213,2020-09-01,ชลบุรี,15.777777777777779,65,90,0
214,2020-09-08,เชียงราย,8.717391304347826,70,120,1
215,2020-09-08,เชียงใหม่,13.340425531914894,65,170,0
216,2020-09-08,น่าน,8.56,54,120,1
217,2020-09-08,พะเยา,7.208333333333333,70,120,1
218,2020-09-08,แพร่,9.291666666666666,55,120,1
219,2020-09-08,แม่ฮ่องสอน,5.434782608695652,37,80,1
220,2020-09-08,ลำปาง,7.258064516129032,77,130,1
221,2020-09-08,ลำพูน,20.041666666666668,60,130,0
222,2020-09-08,ขอนแก่น,14.173913043478262,93,160,0
223,2020-09-08,นครราชสีมา,13.666666666666666,80,120,0
224,2020-09-08,เลย,8.136363636363637,65,160,1
225,2020-09-08,หนองคาย,7.3478260869565215,86,200,2
226,2020-09-08,อุบลราชธานี,9.565217391304348,74,170,0
227,2020-09-08,นครสวรรค์,7.130434782608695,58,110,1
228,2020-09-08,นนทบุรี,8.617021276595745,86,220,2
229,2020-09-08,ปทุมธานี,8.478260869565217,92,290,2
230,2020-09-08,พระนครศรีอยุธยา,5.434782608695652,95,260,2
231,2020-09-08,สมุทรปราการ,12.153846153846153,78,110,0
232,2020-09-08,สมุทรสาคร,13.543478260869565,65,90,0
233,2020-09-08,สระบุรี,11.48936170212766,79,140,0
234,2020-09-08,อุทัยธานี,5.666666666666667,53,110,1
235,2020-09-08,ตราด,16.90909090909091,60,70,0
236,2020-09-08,ปราจีนบุรี,11.478260869565217,78,120,0
237,2020-09-08,ระยอง,8.17094017094017,70,80,1
238,2020-09-08,กาญจนบุรี,6.217391304347826,79,120,1
239,2020-09-08,ตาก,4.0,50,110,1
240,2020-09-08,ตรัง,8.0,55,100,1
241,2020-09-08,นครศรีธรรมราช,7.848484848484849,70,110,1
242,2020-09-08,ภูเก็ต,11.083333333333334,93,100,0
243,2020-09-08,ระนอง,4.541666666666667,60,60,1
244,2020-09-08,สตูล,11.869565217391305,101,170,0
