,date,province,PM25,O3,CO,cluster
94,2020-08-08,ปราจีนบุรี,12.791666666666666,86,180,Worst Air
95,2020-08-08,ระยอง,8.833333333333334,65,90,Best Air
96,2020-08-08,กาญจนบุรี,9.75,59,100,Best Air
97,2020-08-08,ตาก,3.0,52,110,Best Air
98,2020-08-08,ตรัง,12.958333333333334,69,110,Best Air
99,2020-08-08,นครศรีธรรมราช,12.137931034482758,55,130,Best Air
100,2020-08-08,ภูเก็ต,16.416666666666668,46,80,Best Air
101,2020-08-08,ระนอง,5.590909090909091,51,80,Best Air
102,2020-08-08,สตูล,20.958333333333332,90,140,Moderate Air
103,2020-08-08,สงขลา,32.375,88,150,Moderate Air
104,2020-08-08,สุราษฎร์ธานี,11.958333333333334,51,100,Best Air
105,2020-08-08,ยะลา,17.3125,103,210,Worst Air
106,2020-08-08,กรุงเทพฯ,17.325824617860015,74,130,Moderate Air
107,2020-08-08,ชลบุรี,9.402777777777779,66,90,Best Air
108,2020-08-15,เชียงราย,8.56,61,120,Best Air
109,2020-08-15,เชียงใหม่,9.9375,47,80,Best Air
110,2020-08-15,น่าน,5.933333333333334,50,120,Best Air
111,2020-08-15,พะเยา,7.0,69,100,Best Air
112,2020-08-15,แพร่,9.916666666666666,52,140,Best Air
113,2020-08-15,แม่ฮ่องสอน,4.458333333333333,33,80,Best Air
114,2020-08-15,ลำปาง,6.688172043010753,69,130,Best Air
115,2020-08-15,ลำพูน,16.958333333333332,44,80,Moderate Air
116,2020-08-15,ขอนแก่น,13.041666666666666,60,130,Moderate Air
117,2020-08-15,นครราชสีมา,12.625,69,120,Moderate Air
118,2020-08-15,เลย,8.318181818181818,57,120,Best Air
119,2020-08-15,หนองคาย,5.0,84,250,Worst Air
120,2020-08-15,อุบลราชธานี,7.333333333333333,56,120,Best Air
121,2020-08-15,นครสวรรค์,12.708333333333334,64,140,Moderate Air
122,2020-08-15,นนทบุรี,13.703703703703704,80,160,Moderate Air
123,2020-08-15,ปทุมธานี,18.708333333333332,90,210,Worst Air
124,2020-08-15,พระนครศรีอยุธยา,10.541666666666666,96,290,Worst Air
125,2020-08-15,สมุทรปราการ,16.975,83,90,Moderate Air
126,2020-08-15,สมุทรสาคร,14.76595744680851,58,90,Moderate Air
127,2020-08-15,สระบุรี,15.145833333333334,72,140,Moderate Air
128,2020-08-15,อุทัยธานี,11.541666666666666,59,100,Moderate Air
129,2020-08-15,ตราด,21.75,61,70,Moderate Air
130,2020-08-15,ปราจีนบุรี,10.833333333333334,71,100,Moderate Air
131,2020-08-15,ระยอง,10.51923076923077,74,80,Moderate Air
132,2020-08-15,กาญจนบุรี,10.458333333333334,60,90,Best Air
133,2020-08-15,ตาก,6.333333333333333,57,160,Best Air
134,2020-08-15,นครศรีธรรมราช,8.2,68,180,Best Air
135,2020-08-15,ภูเก็ต,15.5,106,200,Worst Air
136,2020-08-15,ระนอง,4.363636363636363,42,100,Best Air
137,2020-08-15,สตูล,8.541666666666666,117,240,Worst Air
138,2020-08-15,สงขลา,20.75,109,270,Worst Air
139,2020-08-15,สุราษฎร์ธานี,14.583333333333334,61,140,Moderate Air
140,2020-08-15,ยะลา,12.354166666666666,63,170,Moderate Air
141,2020-08-15,กรุงเทพฯ,17.07795275590551,75,120,Moderate Air
142,2020-08-15,ชลบุรี,12.694444444444445,78,80,Moderate Air
143,2020-08-22,เชียงราย,7.75,50,160,Best Air
144,2020-08-22,เชียงใหม่,12.829787234042554,55,180,Worst Air
145,2020-08-22,น่าน,4.473684210526316,71,140,Best Air
146,2020-08-22,พะเยา,4.333333333333333,53,160,Best Air
147,2020-08-22,แพร่,4.875,55,190,Best Air
148,2020-08-22,แม่ฮ่องสอน,3.375,29,80,Best Air
149,2020-08-22,ลำปาง,4.6063829787234045,86,160,Worst Air
150,2020-08-22,ลำพูน,15.916666666666666,55,160,Moderate Air
151,2020-08-22,ขอนแก่น,14.0,61,140,Moderate Air
152,2020-08-22,นครราชสีมา,16.166666666666668,60,130,Moderate Air
153,2020-08-22,เลย,6.791666666666667,55,150,Best Air
154,2020-08-22,หนองคาย,5.958333333333333,75,200,Worst Air
155,2020-08-22,อุบลราชธานี,11.0,89,140,Worst Air
156,2020-08-22,นครสวรรค์,11.041666666666666,45,100,Moderate Air
157,2020-08-22,นนทบุรี,10.708333333333334,78,200,Worst Air
158,2020-08-22,ปทุมธานี,11.916666666666666,75,180,Worst Air
159,2020-08-22,พระนครศรีอยุธยา,11.625,63,130,Moderate Air
160,2020-08-22,สมุทรปราการ,15.714285714285714,74,160,Worst Air
161,2020-08-22,สมุทรสาคร,16.75,54,120,Moderate Air
162,2020-08-22,สระบุรี,18.583333333333332,66,150,Moderate Air
163,2020-08-22,อุทัยธานี,6.25,45,100,Best Air
164,2020-08-22,ตราด,19.85,50,80,Moderate Air
165,2020-08-22,ปราจีนบุรี,13.375,80,200,Worst Air
166,2020-08-22,ระยอง,13.521008403361344,64,100,Moderate Air
167,2020-08-22,กาญจนบุรี,7.625,40,80,Best Air
168,2020-08-22,ตาก,5.916666666666667,50,90,Best Air
169,2020-08-22,ตรัง,11.166666666666666,64,120,Moderate Air
170,2020-08-22,นครศรีธรรมราช,12.3,54,120,Moderate Air
171,2020-08-22,ภูเก็ต,16.25,58,100,Moderate Air
172,2020-08-22,ระนอง,6.25,36,100,Best Air
173,2020-08-22,สตูล,9.541666666666666,110,180,Worst Air
174,2020-08-22,สงขลา,19.333333333333332,102,160,Worst Air
175,2020-08-22,สุราษฎร์ธานี,14.541666666666666,34,120,Moderate Air
176,2020-08-22,ยะลา,14.0625,102,200,Worst Air
177,2020-08-22,กรุงเทพฯ,16.15605590062112,74,170,Worst Air
178,2020-08-22,ชลบุรี,13.231884057971014,63,120,Moderate Air
179,2020-09-01,เชียงราย,13.708333333333334,35,140,Best Air
180,2020-09-01,เชียงใหม่,15.9375,80,220,Moderate Air
181,2020-09-01,น่าน,15.175,38,180,Best Air
182,2020-09-01,พะเยา,16.958333333333332,49,170,Best Air
183,2020-09-01,แพร่,18.416666666666668,69,220,Worst Air
184,2020-09-01,แม่ฮ่องสอน,5.666666666666667,65,160,Best Air
185,2020-09-01,ลำปาง,13.77659574468085,89,210,Moderate Air
186,2020-09-01,ลำพูน,22.541666666666668,83,200,Worst Air
187,2020-09-01,ขอนแก่น,21.416666666666668,94,210,Worst Air
188,2020-09-01,นครราชสีมา,13.875,88,160,Best Air
189,2020-09-01,เลย,13.958333333333334,79,170,Best Air
190,2020-09-01,หนองคาย,17.75,82,190,Worst Air
191,2020-09-01,อุบลราชธานี,9.375,77,140,Best Air
192,2020-09-01,นครสวรรค์,15.166666666666666,103,250,Moderate Air
193,2020-09-01,นนทบุรี,10.020833333333334,74,390,Moderate Air
194,2020-09-01,ปทุมธานี,14.0,83,440,Moderate Air
195,2020-09-01,พระนครศรีอยุธยา,14.166666666666666,102,290,Moderate Air
196,2020-09-01,สมุทรปราการ,13.342342342342342,50,230,Best Air
197,2020-09-01,สมุทรสาคร,13.145833333333334,68,160,Best Air
198,2020-09-01,สระบุรี,17.4375,95,280,Moderate Air
199,2020-09-01,อุทัยธานี,16.208333333333332,100,270,Moderate Air
200,2020-09-01,ตราด,20.375,61,90,Worst Air
201,2020-09-01,ปราจีนบุรี,15.333333333333334,60,120,Best Air
202,2020-09-01,ระยอง,10.216666666666667,59,80,Best Air
203,2020-09-01,กาญจนบุรี,12.666666666666666,72,150,Best Air
204,2020-09-01,ตาก,11.708333333333334,80,160,Best Air
205,2020-09-01,ตรัง,11.375,75,110,Best Air
206,2020-09-01,นครศรีธรรมราช,11.205882352941176,67,80,Best Air
207,2020-09-01,ภูเก็ต,13.791666666666666,98,80,Best Air
208,2020-09-01,สตูล,11.666666666666666,126,200,Moderate Air
209,2020-09-01,สงขลา,23.5,75,140,Worst Air
210,2020-09-01,สุราษฎร์ธานี,11.541666666666666,51,80,Best Air
211,2020-09-01,ยะลา,13.604166666666666,90,210,Moderate Air
212,2020-09-01,กรุงเทพฯ,14.145381526104417,69,310,Moderate Air
213,2020-09-01,ชลบุรี,15.777777777777779,65,90,Best Air
214,2020-09-08,เชียงราย,8.717391304347826,70,120,Best Air
215,2020-09-08,เชียงใหม่,13.340425531914894,65,170,Moderate Air
216,2020-09-08,น่าน,8.56,54,120,Best Air
217,2020-09-08,พะเยา,7.208333333333333,70,120,Best Air
218,2020-09-08,แพร่,9.291666666666666,55,120,Best Air
219,2020-09-08,แม่ฮ่องสอน,5.434782608695652,37,80,Best Air
220,2020-09-08,ลำปาง,7.258064516129032,77,130,Best Air
221,2020-09-08,ลำพูน,20.041666666666668,60,130,Moderate Air
222,2020-09-08,ขอนแก่น,14.173913043478262,93,160,Moderate Air
223,2020-09-08,นครราชสีมา,13.666666666666666,80,120,Moderate Air
224,2020-09-08,เลย,8.136363636363637,65,160,Best Air
225,2020-09-08,หนองคาย,7.3478260869565215,86,200,Worst Air
226,2020-09-08,อุบลราชธานี,9.565217391304348,74,170,Moderate Air
227,2020-09-08,นครสวรรค์,7.130434782608695,58,110,Best Air
228,2020-09-08,นนทบุรี,8.617021276595745,86,220,Worst Air
229,2020-09-08,ปทุมธานี,8.478260869565217,92,290,Worst Air
230,2020-09-08,พระนครศรีอยุธยา,5.434782608695652,95,260,Worst Air
231,2020-09-08,สมุทรปราการ,12.153846153846153,78,110,Moderate Air
232,2020-09-08,สมุทรสาคร,13.543478260869565,65,90,Moderate Air
233,2020-09-08,สระบุรี,11.48936170212766,79,140,Moderate Air
234,2020-09-08,อุทัยธานี,5.666666666666667,53,110,Best Air
235,2020-09-08,ตราด,16.90909090909091,60,70,Moderate Air
236,2020-09-08,ปราจีนบุรี,11.478260869565217,78,120,Moderate Air
237,2020-09-08,ระยอง,8.17094017094017,70,80,Best Air
238,2020-09-08,กาญจนบุรี,6.217391304347826,79,120,Best Air
239,2020-09-08,ตาก,4.0,50,110,Best Air
240,2020-09-08,ตรัง,8.0,55,100,Best Air
241,2020-09-08,นครศรีธรรมราช,7.848484848484849,70,110,Best Air
242,2020-09-08,ภูเก็ต,11.083333333333334,93,100,Moderate Air
243,2020-09-08,ระนอง,4.541666666666667,60,60,Best Air
244,2020-09-08,สตูล,11.869565217391305,101,170,Moderate Air
245,2020-09-08,สงขลา,23.041666666666668,104,170,Moderate Air
246,2020-09-08,สุราษฎร์ธานี,10.130434782608695,62,100,Best Air
247,2020-09-08,ยะลา,13.083333333333334,78,160,Moderate Air
248,2020-09-08,กรุงเทพฯ,12.246969696969696,81,150,Moderate Air
249,2020-09-08,ชลบุรี,14.23943661971831,81,80,Moderate Air
250,2020-09-15,เชียงราย,12.979166666666666,99,220,Moderate Air
251,2020-09-15,เชียงใหม่,13.791666666666666,57,190,Best Air
252,2020-09-15,น่าน,8.625,58,150,Best Air
253,2020-09-15,พะเยา,13.625,78,180,Moderate Air
254,2020-09-15,แพร่,11.541666666666666,75,200,Moderate Air
255,2020-09-15,แม่ฮ่องสอน,5.125,26,80,Best Air
256,2020-09-15,ลำปาง,10.357894736842105,104,230,Moderate Air
257,2020-09-15,ลำพูน,19.416666666666668,47,150,Worst Air
258,2020-09-15,ขอนแก่น,19.5,96,200,Worst Air
259,2020-09-15,นครราชสีมา,15.916666666666666,88,160,Worst Air
260,2020-09-15,เลย,10.541666666666666,85,200,Moderate Air
261,2020-09-15,หนองคาย,13.75,120,360,Moderate Air
262,2020-09-15,อุบลราชธานี,7.708333333333333,64,150,Best Air
263,2020-09-15,นครสวรรค์,21.75,80,210,Worst Air
264,2020-09-15,นนทบุรี,8.875,60,330,Moderate Air
265,2020-09-15,ปทุมธานี,9.75,70,400,Moderate Air
266,2020-09-15,พระนครศรีอยุธยา,12.833333333333334,72,280,Moderate Air
267,2020-09-15,สมุทรปราการ,12.315315315315315,42,140,Best Air
268,2020-09-15,สมุทรสาคร,11.25,53,120,Best Air
269,2020-09-15,สระบุรี,21.479166666666668,71,120,Worst Air
270,2020-09-15,อุทัยธานี,23.4,79,190,Worst Air
271,2020-09-15,ตราด,19.473684210526315,59,70,Worst Air
272,2020-09-15,ปราจีนบุรี,13.666666666666666,68,100,Best Air
273,2020-09-15,ระยอง,7.808333333333334,61,80,Best Air
274,2020-09-15,ตาก,7.416666666666667,60,150,Best Air
275,2020-09-15,ตรัง,4.916666666666667,52,80,Best Air
276,2020-09-15,นครศรีธรรมราช,7.285714285714286,53,100,Best Air
277,2020-09-15,ภูเก็ต,11.5,80,80,Best Air
278,2020-09-15,สตูล,5.923076923076923,118,150,Moderate Air
279,2020-09-15,สงขลา,22.416666666666668,87,140,Worst Air
280,2020-09-15,สุราษฎร์ธานี,9.583333333333334,46,80,Best Air
281,2020-09-15,ยะลา,10.833333333333334,93,210,Moderate Air
282,2020-09-15,กรุงเทพฯ,13.365141955835963,54,220,Best Air
283,2020-09-15,ชลบุรี,9.222222222222221,56,100,Best Air
284,2020-09-22,เชียงราย,8.25,48,280,Best Air
285,2020-09-22,เชียงใหม่,10.695652173913043,122,630,Moderate Air
286,2020-09-22,น่าน,6.531914893617022,36,260,Best Air
287,2020-09-22,พะเยา,6.625,53,240,Best Air
288,2020-09-22,แพร่,7.625,40,350,Best Air
289,2020-09-22,แม่ฮ่องสอน,3.7083333333333335,27,170,Best Air
290,2020-09-22,ลำปาง,7.168674698795181,58,230,Best Air
291,2020-09-22,ลำพูน,15.166666666666666,72,390,Moderate Air
292,2020-09-22,ขอนแก่น,13.173913043478262,92,470,Moderate Air
293,2020-09-22,นครราชสีมา,14.958333333333334,92,560,Moderate Air
294,2020-09-22,เลย,5.291666666666667,53,270,Best Air
295,2020-09-22,หนองคาย,8.125,46,340,Best Air
296,2020-09-22,อุบลราชธานี,8.416666666666666,48,340,Best Air
297,2020-09-22,นครสวรรค์,13.791666666666666,53,310,Moderate Air
298,2020-09-22,นนทบุรี,12.8125,34,3200,Worst Air
299,2020-09-22,ปทุมธานี,15.083333333333334,77,2000,Worst Air
300,2020-09-22,พระนครศรีอยุธยา,12.434782608695652,122,1010,Moderate Air
301,2020-09-22,สมุทรปราการ,15.625,34,950,Moderate Air
302,2020-09-22,สมุทรสาคร,14.851063829787234,33,480,Best Air
303,2020-09-22,สระบุรี,18.541666666666668,69,460,Moderate Air
304,2020-09-22,ตราด,21.272727272727273,36,240,Moderate Air
305,2020-09-22,ปราจีนบุรี,9.916666666666666,56,240,Best Air
306,2020-09-22,ระยอง,10.526785714285714,57,290,Best Air
307,2020-09-22,กาญจนบุรี,8.5,38,200,Best Air
308,2020-09-22,ตาก,6.25,36,240,Best Air
309,2020-09-22,ตรัง,7.130434782608695,35,250,Best Air
310,2020-09-22,นครศรีธรรมราช,8.235294117647058,40,260,Best Air
311,2020-09-22,ภูเก็ต,17.958333333333332,64,260,Moderate Air
312,2020-09-22,สตูล,6.045454545454546,90,450,Best Air
313,2020-09-22,สงขลา,23.0,79,290,Moderate Air
314,2020-09-22,สุราษฎร์ธานี,12.791666666666666,44,250,Best Air
315,2020-09-22,ยะลา,11.3125,32,280,Best Air
316,2020-09-22,กรุงเทพฯ,17.745425616547333,16,2010,Worst Air
317,2020-09-22,ชลบุรี,11.277777777777779,52,370,Best Air
318,2020-10-01,เชียงราย,7.644444444444445,34,450,Best Air
319,2020-10-01,เชียงใหม่,10.772727272727273,59,550,Worst Air
320,2020-10-01,น่าน,7.239130434782608,18,450,Best Air
321,2020-10-01,พะเยา,6.458333333333333,35,360,Best Air
322,2020-10-01,แพร่,6.708333333333333,22,410,Best Air
323,2020-10-01,แม่ฮ่องสอน,3.0454545454545454,7,150,Best Air
324,2020-10-01,ลำปาง,4.656716417910448,23,240,Best Air
325,2020-10-01,ลำพูน,16.25,32,280,Worst Air
326,2020-10-01,ขอนแก่น,13.08695652173913,42,760,Worst Air
327,2020-10-01,นครราชสีมา,12.583333333333334,38,420,Worst Air
328,2020-10-01,เลย,5.0,29,470,Best Air
329,2020-10-01,หนองคาย,14.333333333333334,42,720,Worst Air
330,2020-10-01,อุบลราชธานี,6.5,42,360,Best Air
331,2020-10-01,นครสวรรค์,9.909090909090908,28,380,Best Air
332,2020-10-01,นนทบุรี,7.934782608695652,15,1950,Moderate Air
333,2020-10-01,ปทุมธานี,6.0,17,1000,Moderate Air
334,2020-10-01,พระนครศรีอยุธยา,8.090909090909092,21,290,Best Air
335,2020-10-01,สมุทรปราการ,15.314814814814815,37,560,Worst Air
336,2020-10-01,สมุทรสาคร,18.57777777777778,31,320,Worst Air
337,2020-10-01,สระบุรี,13.41304347826087,18,270,Best Air
338,2020-10-01,อุทัยธานี,4.625,31,320,Best Air
339,2020-10-01,ตราด,16.6875,24,180,Worst Air
340,2020-10-01,ปราจีนบุรี,15.578947368421053,15,710,Moderate Air
341,2020-10-01,ระยอง,8.418181818181818,33,180,Best Air
342,2020-10-01,กาญจนบุรี,6.818181818181818,22,180,Best Air
343,2020-10-01,ตาก,6.0,24,230,Best Air
344,2020-10-01,ตรัง,10.708333333333334,33,290,Best Air
345,2020-10-01,นครศรีธรรมราช,9.28125,36,250,Best Air
346,2020-10-01,ภูเก็ต,10.608695652173912,46,320,Worst Air
347,2020-10-01,ระนอง,11.0,29,180,Best Air
348,2020-10-01,สตูล,12.227272727272727,69,400,Worst Air
349,2020-10-01,สงขลา,24.75,67,440,Worst Air
350,2020-10-01,สุราษฎร์ธานี,10.636363636363637,26,200,Best Air
351,2020-10-01,ยะลา,13.675,51,330,Worst Air
352,2020-10-01,กรุงเทพฯ,13.971698113207546,27,1160,Moderate Air
353,2020-10-01,ชลบุรี,6.855072463768116,30,270,Best Air
354,2020-10-08,เชียงราย,11.85,62,240,Moderate Air
355,2020-10-08,เชียงใหม่,12.826086956521738,70,340,Moderate Air
356,2020-10-08,น่าน,11.130434782608695,57,250,Moderate Air
357,2020-10-08,พะเยา,12.956521739130435,60,250,Moderate Air
358,2020-10-08,แพร่,11.826086956521738,54,270,Moderate Air
359,2020-10-08,แม่ฮ่องสอน,7.6521739130434785,55,240,Moderate Air
360,2020-10-08,ลำปาง,7.797101449275362,75,290,Moderate Air
361,2020-10-08,ลำพูน,20.82608695652174,71,350,Moderate Air
362,2020-10-08,ขอนแก่น,17.91304347826087,69,340,Moderate Air
363,2020-10-08,นครราชสีมา,16.304347826086957,59,360,Moderate Air
364,2020-10-08,เลย,14.565217391304348,40,350,Moderate Air
365,2020-10-08,หนองคาย,15.565217391304348,60,310,Moderate Air
366,2020-10-08,อุบลราชธานี,4.956521739130435,34,250,Best Air
367,2020-10-08,นครสวรรค์,14.130434782608695,57,530,Moderate Air
368,2020-10-08,นนทบุรี,12.108695652173912,33,960,Worst Air
369,2020-10-08,ปทุมธานี,11.956521739130435,44,620,Moderate Air
370,2020-10-08,พระนครศรีอยุธยา,11.91304347826087,52,400,Moderate Air
371,2020-10-08,สมุทรปราการ,17.565217391304348,45,690,Moderate Air
372,2020-10-08,สมุทรสาคร,19.565217391304348,26,1310,Worst Air
373,2020-10-08,สระบุรี,20.956521739130434,42,330,Moderate Air
374,2020-10-08,อุทัยธานี,8.478260869565217,52,520,Moderate Air
375,2020-10-08,ตราด,23.05,34,390,Moderate Air
376,2020-10-08,ปราจีนบุรี,12.304347826086957,55,370,Moderate Air
377,2020-10-08,ระยอง,13.481481481481481,76,380,Moderate Air
378,2020-10-08,กาญจนบุรี,8.91304347826087,54,440,Moderate Air
379,2020-10-08,ตรัง,5.869565217391305,20,170,Best Air
380,2020-10-08,นครศรีธรรมราช,6.0,33,180,Best Air
381,2020-10-08,ภูเก็ต,12.347826086956522,34,180,Best Air
382,2020-10-08,สตูล,4.260869565217392,27,160,Best Air
383,2020-10-08,สงขลา,22.73913043478261,26,180,Moderate Air
384,2020-10-08,สุราษฎร์ธานี,8.391304347826088,33,160,Best Air
385,2020-10-08,ยะลา,3.1739130434782608,34,190,Best Air
386,2020-10-08,กรุงเทพฯ,16.85931254996003,25,1230,Worst Air
387,2020-10-08,ชลบุรี,12.808823529411764,64,420,Moderate Air
388,2020-10-15,เชียงราย,12.979166666666666,51,220,Best Air
389,2020-10-15,เชียงใหม่,13.456521739130435,98,970,Worst Air
390,2020-10-15,น่าน,15.127659574468085,35,220,Best Air
391,2020-10-15,พะเยา,15.409090909090908,51,230,Best Air
392,2020-10-15,แพร่,16.5,33,300,Best Air
393,2020-10-15,แม่ฮ่องสอน,9.5,32,270,Best Air
394,2020-10-15,ลำปาง,11.424242424242424,39,280,Best Air
395,2020-10-15,ลำพูน,24.791666666666668,73,620,Moderate Air
396,2020-10-15,ขอนแก่น,21.954545454545453,89,470,Moderate Air
397,2020-10-15,นครราชสีมา,20.5,76,380,Moderate Air
398,2020-10-15,เลย,9.954545454545455,30,540,Best Air
399,2020-10-15,หนองคาย,14.541666666666666,50,260,Best Air
400,2020-10-15,อุบลราชธานี,27.583333333333332,16,370,Moderate Air
401,2020-10-15,นครสวรรค์,14.590909090909092,60,460,Best Air
402,2020-10-15,นนทบุรี,12.195652173913043,189,2300,Worst Air
403,2020-10-15,ปทุมธานี,12.545454545454545,182,1410,Worst Air
404,2020-10-15,พระนครศรีอยุธยา,11.142857142857142,124,360,Best Air
405,2020-10-15,สมุทรปราการ,19.45,122,1070,Worst Air
406,2020-10-15,สมุทรสาคร,17.933333333333334,73,420,Moderate Air
407,2020-10-15,สระบุรี,30.791666666666668,133,640,Moderate Air
408,2020-10-15,อุทัยธานี,9.166666666666666,65,400,Best Air
409,2020-10-15,ตราด,23.55,43,250,Moderate Air
