,date,provinceNo,co
0,20210122,74.0,210
1,20210122,71.0,350
2,20210122,72.0,340
3,20210122,63.0,370
4,20210122,64.0,370
5,20210122,69.0,400
6,20210122,73.0,350
7,20210122,70.0,280
8,20210122,56.0,480
9,20210122,43.0,3120
10,20210122,75.0,2880
11,20210122,41.0,3340
12,20210122,34.0,2460
13,20210122,35.0,1420
14,20210122,36.0,690
15,20210122,47.0,410
16,20210122,40.0,480
17,20210122,44.0,640
18,20210122,53.0,420
19,20210122,31.0,380
20,20210122,0.0,450
21,20210122,5.0,270
22,20210122,3.0,350
23,20210122,2.0,360
24,20210122,1.0,600
25,20210122,7.0,470
26,20210122,6.0,370
27,20210122,4.0,390
28,20210122,8.0,420
29,20210122,45.0,820
30,20210122,57.0,450
31,20210122,38.0,480
32,20210122,29.0,580
33,20210122,37.0,530
34,20210122,39.0,320
35,20210122,33.0,460
36,20210122,49.0,440
37,20210122,24.0,420
38,20210122,20.0,400
39,20210122,26.0,330
40,20210122,12.0,240
41,20210122,21.0,270
42,20210122,10.0,400
43,20210122,9.0,280
44,20210122,19.0,300
45,20210122,11.0,440
46,20210122,27.0,300
47,20210122,15.0,420
48,20210122,13.0,430
49,20210122,76.0,750
50,20210122,54.0,640
51,20210122,52.0,340
0,20210201,74.0,230
1,20210201,71.0,260
2,20210201,72.0,230
3,20210201,63.0,240
4,20210201,64.0,240
5,20210201,69.0,400
6,20210201,73.0,330
7,20210201,70.0,410
8,20210201,56.0,690
9,20210201,43.0,2950
10,20210201,75.0,1110
11,20210201,41.0,740
12,20210201,34.0,1460
13,20210201,35.0,840
14,20210201,36.0,510
15,20210201,47.0,400
16,20210201,40.0,390
17,20210201,44.0,400
18,20210201,53.0,410
19,20210201,31.0,390
20,20210201,0.0,520
21,20210201,5.0,250
22,20210201,3.0,400
23,20210201,2.0,390
24,20210201,1.0,690
25,20210201,7.0,630
26,20210201,6.0,420
27,20210201,4.0,370
28,20210201,8.0,420
29,20210201,45.0,590
30,20210201,57.0,430
31,20210201,38.0,570
32,20210201,29.0,470
33,20210201,37.0,570
34,20210201,39.0,290
35,20210201,33.0,370
36,20210201,49.0,350
37,20210201,24.0,340
38,20210201,20.0,310
39,20210201,26.0,260
40,20210201,12.0,210
41,20210201,21.0,230
42,20210201,10.0,270
43,20210201,9.0,250
44,20210201,19.0,240
45,20210201,11.0,310
46,20210201,27.0,280
47,20210201,15.0,270
48,20210201,13.0,320
49,20210201,76.0,460
50,20210201,54.0,440
51,20210201,52.0,470
0,20210208,74.0,180
1,20210208,71.0,200
2,20210208,72.0,170
3,20210208,63.0,200
4,20210208,64.0,180
5,20210208,69.0,260
6,20210208,73.0,180
7,20210208,70.0,200
8,20210208,56.0,490
9,20210208,43.0,350
10,20210208,75.0,700
11,20210208,41.0,340
12,20210208,34.0,1070
13,20210208,35.0,1040
14,20210208,36.0,520
15,20210208,47.0,430
16,20210208,40.0,480
17,20210208,44.0,520
18,20210208,53.0,460
19,20210208,31.0,410
20,20210208,0.0,340
21,20210208,5.0,300
22,20210208,3.0,370
23,20210208,2.0,310
24,20210208,1.0,390
25,20210208,7.0,360
26,20210208,6.0,360
27,20210208,4.0,320
28,20210208,8.0,350
29,20210208,45.0,560
30,20210208,57.0,500
31,20210208,38.0,420
32,20210208,29.0,490
33,20210208,37.0,320
34,20210208,39.0,310
35,20210208,33.0,810
36,20210208,49.0,700
37,20210208,24.0,280
38,20210208,20.0,280
39,20210208,26.0,210
40,20210208,12.0,210
41,20210208,21.0,200
42,20210208,10.0,260
43,20210208,9.0,240
44,20210208,19.0,240
45,20210208,11.0,310
46,20210208,27.0,220
47,20210208,15.0,340
48,20210208,13.0,390
49,20210208,76.0,350
50,20210208,54.0,270
51,20210208,52.0,300
0,20210215,74.0,360
1,20210215,71.0,400
2,20210215,72.0,370
3,20210215,63.0,380
4,20210215,64.0,370
5,20210215,69.0,420
6,20210215,73.0,380
7,20210215,70.0,360
8,20210215,56.0,380
9,20210215,43.0,440
10,20210215,75.0,650
11,20210215,41.0,460
12,20210215,34.0,870
13,20210215,35.0,800
14,20210215,36.0,570
15,20210215,47.0,420
16,20210215,40.0,430
17,20210215,44.0,500
18,20210215,53.0,440
19,20210215,31.0,410
20,20210215,0.0,490
21,20210215,5.0,240
22,20210215,3.0,420
23,20210215,2.0,420
24,20210215,1.0,610
25,20210215,7.0,510
26,20210215,6.0,560
27,20210215,4.0,390
28,20210215,8.0,460
29,20210215,45.0,680
30,20210215,57.0,620
31,20210215,38.0,540
32,20210215,29.0,500
33,20210215,37.0,520
34,20210215,39.0,330
35,20210215,33.0,730
36,20210215,49.0,720
37,20210215,24.0,440
38,20210215,20.0,430
39,20210215,26.0,440
40,20210215,12.0,340
41,20210215,21.0,370
42,20210215,10.0,470
43,20210215,9.0,390
44,20210215,19.0,400
45,20210215,11.0,520
46,20210215,27.0,440
47,20210215,15.0,430
48,20210215,13.0,460
49,20210215,76.0,420
50,20210215,54.0,380
51,20210215,52.0,390
0,20210222,74.0,280
1,20210222,71.0,260
2,20210222,72.0,280
3,20210222,63.0,240
4,20210222,64.0,260
5,20210222,69.0,300
6,20210222,73.0,360
7,20210222,70.0,350
8,20210222,56.0,780
9,20210222,43.0,1010
10,20210222,75.0,1360
11,20210222,41.0,560
12,20210222,34.0,2050
13,20210222,35.0,1520
14,20210222,36.0,760
15,20210222,47.0,400
16,20210222,40.0,970
17,20210222,44.0,1330
18,20210222,53.0,430
19,20210222,31.0,440
20,20210222,0.0,410
21,20210222,5.0,360
22,20210222,3.0,530
23,20210222,2.0,420
24,20210222,1.0,630
25,20210222,7.0,550
26,20210222,6.0,430
27,20210222,4.0,450
28,20210222,8.0,500
29,20210222,45.0,710
30,20210222,57.0,440
31,20210222,38.0,550
32,20210222,29.0,580
33,20210222,37.0,540
34,20210222,39.0,330
35,20210222,33.0,390
36,20210222,49.0,540
37,20210222,24.0,410
38,20210222,20.0,430
39,20210222,26.0,420
40,20210222,12.0,250
41,20210222,21.0,290
42,20210222,10.0,470
43,20210222,9.0,340
44,20210222,19.0,320
45,20210222,11.0,460
46,20210222,27.0,400
47,20210222,15.0,430
48,20210222,13.0,410
49,20210222,76.0,520
50,20210222,54.0,500
51,20210222,52.0,570
0,20210301,74.0,280
1,20210301,71.0,300
2,20210301,72.0,320
3,20210301,63.0,310
4,20210301,64.0,280
5,20210301,69.0,300
6,20210301,73.0,310
7,20210301,70.0,320
8,20210301,56.0,380
9,20210301,43.0,360
10,20210301,75.0,560
11,20210301,41.0,370
12,20210301,34.0,800
13,20210301,35.0,980
14,20210301,36.0,870
15,20210301,47.0,380
16,20210301,40.0,360
17,20210301,44.0,610
18,20210301,53.0,380
19,20210301,31.0,370
20,20210301,0.0,460
21,20210301,5.0,290
22,20210301,3.0,460
23,20210301,2.0,460
24,20210301,1.0,540
25,20210301,7.0,370
26,20210301,6.0,540
27,20210301,4.0,450
28,20210301,8.0,530
29,20210301,45.0,530
30,20210301,57.0,470
31,20210301,38.0,650
32,20210301,29.0,490
33,20210301,37.0,790
34,20210301,39.0,550
35,20210301,33.0,800
36,20210301,49.0,770
37,20210301,24.0,650
38,20210301,20.0,630
39,20210301,26.0,790
40,20210301,12.0,480
41,20210301,21.0,540
42,20210301,10.0,580
43,20210301,9.0,620
44,20210301,19.0,620
45,20210301,11.0,430
46,20210301,27.0,370
47,20210301,15.0,460
48,20210301,13.0,440
49,20210301,76.0,370
50,20210301,54.0,340
51,20210301,52.0,350
0,20210308,74.0,180
1,20210308,71.0,190
2,20210308,72.0,180
3,20210308,63.0,180
4,20210308,64.0,180
5,20210308,69.0,180
6,20210308,73.0,180
7,20210308,70.0,170
8,20210308,56.0,340
9,20210308,43.0,290
10,20210308,75.0,650
11,20210308,41.0,420
12,20210308,34.0,920
13,20210308,35.0,660
14,20210308,36.0,400
15,20210308,47.0,400
16,20210308,40.0,560
17,20210308,44.0,520
18,20210308,53.0,420
19,20210308,31.0,450
20,20210308,0.0,530
21,20210308,5.0,440
22,20210308,3.0,470
23,20210308,2.0,530
24,20210308,1.0,710
25,20210308,7.0,700
26,20210308,6.0,510
27,20210308,4.0,480
28,20210308,8.0,480
29,20210308,45.0,610
30,20210308,57.0,640
31,20210308,38.0,560
32,20210308,29.0,580
33,20210308,37.0,530
34,20210308,39.0,510
35,20210308,33.0,480
36,20210308,49.0,540
37,20210308,24.0,430
38,20210308,20.0,580
39,20210308,26.0,440
40,20210308,12.0,390
41,20210308,21.0,390
42,20210308,10.0,460
43,20210308,9.0,430
44,20210308,19.0,390
45,20210308,11.0,470
46,20210308,27.0,230
47,20210308,15.0,480
48,20210308,13.0,530
49,20210308,76.0,300
50,20210308,54.0,190
51,20210308,52.0,210
0,20210315,74.0,210
1,20210315,71.0,200
2,20210315,72.0,210
3,20210315,63.0,180
4,20210315,64.0,200
5,20210315,69.0,220
6,20210315,73.0,200
7,20210315,70.0,240
8,20210315,56.0,420
9,20210315,43.0,300
10,20210315,75.0,530
11,20210315,41.0,330
12,20210315,34.0,750
13,20210315,35.0,740
14,20210315,36.0,490
15,20210315,47.0,330
16,20210315,40.0,390
17,20210315,44.0,440
18,20210315,53.0,300
19,20210315,31.0,300
20,20210315,0.0,460
21,20210315,5.0,320
22,20210315,3.0,380
23,20210315,2.0,380
24,20210315,1.0,540
25,20210315,7.0,440
26,20210315,6.0,370
27,20210315,4.0,520
28,20210315,8.0,590
29,20210315,45.0,660
30,20210315,57.0,390
31,20210315,38.0,710
32,20210315,29.0,580
33,20210315,37.0,730
34,20210315,39.0,480
35,20210315,33.0,640
36,20210315,49.0,680
37,20210315,24.0,450
38,20210315,20.0,410
39,20210315,26.0,540
40,20210315,12.0,370
41,20210315,21.0,390
42,20210315,10.0,560
43,20210315,9.0,550
44,20210315,19.0,380
45,20210315,11.0,370
46,20210315,27.0,310
47,20210315,15.0,400
48,20210315,13.0,420
49,20210315,76.0,300
50,20210315,54.0,230
51,20210315,52.0,230
0,20210322,74.0,200
1,20210322,71.0,240
2,20210322,72.0,230
3,20210322,63.0,220
4,20210322,64.0,240
5,20210322,69.0,220
6,20210322,73.0,290
7,20210322,70.0,260
8,20210322,56.0,790
9,20210322,43.0,690
10,20210322,75.0,620
11,20210322,41.0,480
12,20210322,34.0,660
13,20210322,35.0,570
14,20210322,36.0,450
15,20210322,47.0,440
16,20210322,40.0,490
17,20210322,44.0,440
18,20210322,53.0,500
19,20210322,31.0,500
20,20210322,0.0,750
21,20210322,5.0,370
22,20210322,3.0,420
23,20210322,2.0,350
24,20210322,1.0,600
25,20210322,7.0,580
26,20210322,6.0,490
27,20210322,4.0,400
28,20210322,8.0,450
29,20210322,45.0,620
30,20210322,57.0,640
31,20210322,38.0,470
32,20210322,29.0,620
33,20210322,37.0,550
34,20210322,39.0,360
35,20210322,33.0,430
36,20210322,49.0,430
37,20210322,24.0,440
38,20210322,20.0,390
39,20210322,26.0,420
40,20210322,12.0,430
41,20210322,21.0,480
42,20210322,10.0,440
43,20210322,9.0,460
44,20210322,19.0,440
45,20210322,11.0,460
46,20210322,27.0,510
47,20210322,15.0,470
48,20210322,13.0,450
49,20210322,76.0,460
50,20210322,54.0,460
51,20210322,52.0,450
0,20210401,74.0,320
1,20210401,71.0,370
2,20210401,72.0,460
3,20210401,63.0,320
4,20210401,64.0,320
5,20210401,69.0,380
6,20210401,73.0,300
7,20210401,70.0,320
8,20210401,56.0,340
9,20210401,43.0,440
10,20210401,75.0,880
11,20210401,41.0,380
12,20210401,34.0,1490
13,20210401,35.0,1620
14,20210401,36.0,780
15,20210401,47.0,600
16,20210401,40.0,520
17,20210401,44.0,300
18,20210401,53.0,340
19,20210401,31.0,390
20,20210401,0.0,440
21,20210401,5.0,320
22,20210401,3.0,410
23,20210401,2.0,410
24,20210401,1.0,570
25,20210401,7.0,430
26,20210401,6.0,370
27,20210401,4.0,390
28,20210401,8.0,390
29,20210401,45.0,390
30,20210401,57.0,380
31,20210401,38.0,580
32,20210401,29.0,480
33,20210401,37.0,570
34,20210401,39.0,560
35,20210401,33.0,460
36,20210401,49.0,460
37,20210401,24.0,520
38,20210401,20.0,480
39,20210401,26.0,660
40,20210401,12.0,540
41,20210401,21.0,510
42,20210401,10.0,410
43,20210401,9.0,410
44,20210401,19.0,370
45,20210401,11.0,380
46,20210401,27.0,300
47,20210401,15.0,310
48,20210401,13.0,360
49,20210401,76.0,290
50,20210401,54.0,300
51,20210401,52.0,280
0,20210408,74.0,230
1,20210408,71.0,240
2,20210408,72.0,230
3,20210408,63.0,240
4,20210408,64.0,220
5,20210408,69.0,240
6,20210408,73.0,290
7,20210408,70.0,220
8,20210408,56.0,230
9,20210408,43.0,2560
10,20210408,75.0,4090
11,20210408,41.0,2520
12,20210408,34.0,4100
13,20210408,35.0,1890
14,20210408,36.0,470
15,20210408,47.0,530
16,20210408,40.0,540
17,20210408,44.0,540
18,20210408,53.0,760
19,20210408,31.0,660
20,20210408,0.0,530
21,20210408,5.0,330
22,20210408,3.0,440
23,20210408,2.0,440
24,20210408,1.0,800
25,20210408,7.0,540
26,20210408,6.0,420
27,20210408,4.0,480
28,20210408,8.0,540
29,20210408,45.0,500
30,20210408,57.0,270
31,20210408,38.0,570
32,20210408,29.0,400
33,20210408,37.0,490
34,20210408,39.0,420
35,20210408,33.0,460
36,20210408,49.0,390
37,20210408,24.0,430
38,20210408,20.0,450
39,20210408,26.0,400
40,20210408,12.0,350
41,20210408,21.0,340
42,20210408,10.0,450
43,20210408,9.0,340
44,20210408,19.0,370
45,20210408,11.0,340
46,20210408,27.0,420
47,20210408,15.0,450
48,20210408,13.0,530
49,20210408,76.0,480
50,20210408,54.0,240
51,20210408,52.0,230
0,20210415,74.0,410
1,20210415,71.0,400
2,20210415,72.0,520
3,20210415,63.0,330
4,20210415,64.0,340
5,20210415,69.0,340
6,20210415,73.0,340
7,20210415,70.0,270
8,20210415,56.0,460
9,20210415,43.0,360
10,20210415,75.0,1030
11,20210415,41.0,330
12,20210415,34.0,1880
13,20210415,35.0,2550
14,20210415,36.0,1950
15,20210415,47.0,420
16,20210415,40.0,1190
17,20210415,44.0,740
18,20210415,53.0,320
19,20210415,31.0,340
20,20210415,0.0,560
21,20210415,5.0,470
22,20210415,3.0,480
23,20210415,2.0,490
24,20210415,1.0,810
25,20210415,7.0,580
26,20210415,6.0,470
27,20210415,4.0,600
28,20210415,8.0,620
29,20210415,45.0,530
30,20210415,57.0,460
31,20210415,38.0,580
32,20210415,29.0,620
33,20210415,37.0,610
34,20210415,39.0,550
35,20210415,33.0,550
36,20210415,49.0,590
37,20210415,24.0,590
38,20210415,20.0,640
39,20210415,26.0,640
40,20210415,12.0,650
41,20210415,21.0,630
42,20210415,10.0,830
43,20210415,9.0,720
44,20210415,19.0,560
45,20210415,11.0,560
46,20210415,27.0,450
47,20210415,15.0,370
48,20210415,13.0,410
49,20210415,76.0,360
50,20210415,54.0,250
51,20210415,52.0,300
0,20210422,74.0,210
1,20210422,71.0,200
2,20210422,72.0,240
3,20210422,63.0,210
4,20210422,64.0,250
5,20210422,69.0,320
6,20210422,73.0,330
7,20210422,70.0,280
8,20210422,56.0,300
9,20210422,43.0,460
10,20210422,75.0,1220
11,20210422,41.0,780
12,20210422,34.0,1770
13,20210422,35.0,1290
14,20210422,36.0,580
15,20210422,47.0,570
16,20210422,40.0,590
17,20210422,44.0,340
18,20210422,53.0,320
19,20210422,31.0,310
20,20210422,0.0,460
21,20210422,5.0,310
22,20210422,3.0,410
23,20210422,2.0,490
24,20210422,1.0,550
25,20210422,7.0,520
26,20210422,6.0,360
27,20210422,4.0,470
28,20210422,8.0,450
29,20210422,45.0,430
30,20210422,57.0,310
31,20210422,38.0,580
32,20210422,29.0,360
33,20210422,37.0,860
34,20210422,39.0,650
35,20210422,33.0,530
36,20210422,49.0,520
37,20210422,24.0,540
38,20210422,20.0,560
39,20210422,26.0,580
40,20210422,12.0,370
41,20210422,21.0,440
42,20210422,10.0,570
43,20210422,9.0,520
44,20210422,19.0,500
45,20210422,11.0,470
46,20210422,27.0,370
47,20210422,15.0,380
48,20210422,13.0,540
49,20210422,76.0,360
50,20210422,54.0,300
51,20210422,52.0,280
0,20210501,74.0,380
1,20210501,71.0,380
2,20210501,72.0,370
3,20210501,63.0,460
4,20210501,64.0,330
5,20210501,69.0,400
6,20210501,73.0,380
7,20210501,70.0,330
8,20210501,56.0,450
9,20210501,43.0,420
10,20210501,75.0,740
11,20210501,41.0,520
12,20210501,34.0,990
13,20210501,35.0,940
14,20210501,36.0,590
15,20210501,47.0,410
16,20210501,40.0,490
17,20210501,44.0,700
18,20210501,53.0,430
19,20210501,31.0,370
20,20210501,0.0,570
21,20210501,5.0,290
22,20210501,3.0,530
23,20210501,2.0,440
24,20210501,1.0,630
25,20210501,7.0,550
26,20210501,6.0,650
27,20210501,4.0,550
28,20210501,8.0,570
29,20210501,45.0,760
30,20210501,57.0,770
31,20210501,38.0,750
32,20210501,29.0,1040
33,20210501,37.0,870
34,20210501,39.0,400
35,20210501,33.0,1040
36,20210501,49.0,1090
37,20210501,24.0,560
38,20210501,20.0,540
39,20210501,26.0,550
40,20210501,12.0,370
41,20210501,21.0,390
42,20210501,10.0,570
43,20210501,9.0,450
44,20210501,19.0,500
45,20210501,11.0,550
46,20210501,27.0,280
47,20210501,15.0,540
48,20210501,13.0,640
49,20210501,76.0,390
50,20210501,54.0,370
51,20210501,52.0,330
0,20210508,74.0,210
1,20210508,71.0,320
2,20210508,72.0,200
3,20210508,63.0,180
4,20210508,64.0,200
5,20210508,69.0,220
6,20210508,73.0,170
7,20210508,70.0,170
8,20210508,56.0,500
9,20210508,43.0,1450
10,20210508,75.0,2740
11,20210508,41.0,2800
12,20210508,34.0,3410
13,20210508,35.0,1810
14,20210508,36.0,730
15,20210508,47.0,710
16,20210508,40.0,730
17,20210508,44.0,580
18,20210508,53.0,590
19,20210508,31.0,620
20,20210508,0.0,420
21,20210508,5.0,280
22,20210508,3.0,360
23,20210508,2.0,440
24,20210508,1.0,540
25,20210508,7.0,390
26,20210508,6.0,350
27,20210508,4.0,570
28,20210508,8.0,580
29,20210508,45.0,530
30,20210508,57.0,410
31,20210508,38.0,650
32,20210508,29.0,420
33,20210508,37.0,660
34,20210508,39.0,380
35,20210508,33.0,600
36,20210508,49.0,500
37,20210508,24.0,480
38,20210508,20.0,380
39,20210508,26.0,480
40,20210508,12.0,280
41,20210508,21.0,360
42,20210508,10.0,450
43,20210508,9.0,390
44,20210508,19.0,420
45,20210508,11.0,380
46,20210508,27.0,370
47,20210508,15.0,400
48,20210508,13.0,410
49,20210508,76.0,2760
50,20210508,54.0,650
51,20210508,52.0,390
0,20210515,74.0,550
1,20210515,71.0,460
2,20210515,72.0,410
3,20210515,63.0,270
4,20210515,64.0,300
5,20210515,69.0,320
6,20210515,73.0,280
7,20210515,70.0,290
8,20210515,56.0,310
9,20210515,43.0,330
10,20210515,75.0,570
11,20210515,41.0,330
12,20210515,34.0,860
13,20210515,35.0,890
14,20210515,36.0,460
15,20210515,47.0,240
16,20210515,40.0,270
17,20210515,44.0,420
18,20210515,53.0,200
19,20210515,31.0,210
20,20210515,0.0,360
21,20210515,5.0,260
22,20210515,3.0,340
23,20210515,2.0,400
24,20210515,1.0,410
25,20210515,7.0,330
26,20210515,6.0,310
27,20210515,4.0,370
28,20210515,8.0,530
29,20210515,45.0,580
30,20210515,57.0,290
31,20210515,38.0,630
32,20210515,29.0,430
33,20210515,37.0,700
34,20210515,39.0,310
35,20210515,33.0,490
36,20210515,49.0,390
37,20210515,24.0,450
38,20210515,20.0,550
39,20210515,26.0,420
40,20210515,12.0,320
41,20210515,21.0,360
42,20210515,10.0,330
43,20210515,9.0,310
44,20210515,19.0,270
45,20210515,11.0,270
46,20210515,27.0,420
47,20210515,15.0,230
48,20210515,13.0,210
49,20210515,76.0,230
50,20210515,54.0,180
51,20210515,52.0,180
0,20210522,74.0,620
1,20210522,71.0,470
2,20210522,72.0,450
3,20210522,63.0,290
4,20210522,64.0,220
5,20210522,69.0,220
6,20210522,73.0,220
7,20210522,70.0,200
8,20210522,56.0,170
9,20210522,43.0,240
10,20210522,75.0,440
11,20210522,41.0,240
12,20210522,34.0,710
13,20210522,35.0,970
14,20210522,36.0,850
15,20210522,47.0,620
16,20210522,40.0,260
17,20210522,44.0,260
18,20210522,53.0,250
19,20210522,31.0,350
20,20210522,0.0,260
21,20210522,5.0,260
22,20210522,3.0,260
23,20210522,2.0,300
24,20210522,1.0,310
25,20210522,7.0,250
26,20210522,6.0,250
27,20210522,4.0,300
28,20210522,8.0,290
29,20210522,45.0,320
30,20210522,57.0,270
31,20210522,38.0,290
32,20210522,29.0,330
33,20210522,37.0,270
34,20210522,39.0,400
35,20210522,33.0,260
36,20210522,49.0,240
37,20210522,24.0,500
38,20210522,20.0,330
39,20210522,26.0,480
40,20210522,12.0,450
41,20210522,21.0,460
42,20210522,10.0,290
43,20210522,9.0,290
44,20210522,19.0,260
45,20210522,11.0,270
46,20210522,27.0,220
47,20210522,15.0,230
48,20210522,13.0,230
49,20210522,76.0,220
50,20210522,54.0,200
51,20210522,52.0,200
0,20210601,74.0,310
1,20210601,71.0,540
2,20210601,72.0,460
3,20210601,63.0,380
4,20210601,64.0,330
5,20210601,69.0,360
6,20210601,73.0,220
7,20210601,70.0,210
8,20210601,56.0,190
9,20210601,43.0,220
10,20210601,75.0,420
11,20210601,41.0,240
12,20210601,34.0,660
13,20210601,35.0,880
14,20210601,36.0,1210
15,20210601,47.0,840
16,20210601,40.0,390
17,20210601,44.0,180
18,20210601,53.0,260
19,20210601,31.0,270
20,20210601,0.0,280
21,20210601,5.0,220
22,20210601,3.0,210
23,20210601,2.0,240
24,20210601,1.0,420
25,20210601,7.0,240
26,20210601,6.0,210
27,20210601,4.0,220
28,20210601,8.0,210
29,20210601,45.0,350
30,20210601,57.0,190
31,20210601,38.0,330
32,20210601,29.0,220
33,20210601,37.0,270
34,20210601,39.0,330
35,20210601,33.0,220
36,20210601,49.0,210
37,20210601,24.0,260
38,20210601,20.0,220
39,20210601,26.0,250
40,20210601,12.0,370
41,20210601,21.0,400
42,20210601,10.0,350
43,20210601,9.0,280
44,20210601,19.0,280
45,20210601,11.0,250
46,20210601,27.0,320
47,20210601,15.0,270
48,20210601,13.0,230
49,20210601,76.0,200
50,20210601,54.0,240
51,20210601,52.0,340
0,20210608,74.0,310
1,20210608,71.0,260
2,20210608,72.0,300
3,20210608,63.0,190
4,20210608,64.0,180
5,20210608,69.0,200
6,20210608,73.0,180
7,20210608,70.0,170
8,20210608,56.0,180
9,20210608,43.0,200
10,20210608,75.0,380
11,20210608,41.0,210
12,20210608,34.0,600
13,20210608,35.0,800
14,20210608,36.0,650
15,20210608,47.0,870
16,20210608,40.0,250
17,20210608,44.0,160
18,20210608,53.0,200
19,20210608,31.0,230
20,20210608,0.0,220
21,20210608,5.0,180
22,20210608,3.0,230
23,20210608,2.0,200
24,20210608,1.0,330
25,20210608,7.0,280
26,20210608,6.0,200
27,20210608,4.0,250
28,20210608,8.0,270
29,20210608,45.0,240
30,20210608,57.0,210
31,20210608,38.0,250
32,20210608,29.0,190
33,20210608,37.0,220
34,20210608,39.0,200
35,20210608,33.0,180
36,20210608,49.0,190
37,20210608,24.0,310
38,20210608,20.0,220
39,20210608,26.0,420
40,20210608,12.0,270
41,20210608,21.0,290
42,20210608,10.0,260
43,20210608,9.0,330
44,20210608,19.0,310
45,20210608,11.0,200
46,20210608,27.0,180
47,20210608,15.0,190
48,20210608,13.0,260
49,20210608,76.0,180
50,20210608,54.0,160
51,20210608,52.0,160
0,20210615,74.0,410
1,20210615,71.0,320
2,20210615,72.0,410
3,20210615,63.0,290
4,20210615,64.0,260
5,20210615,69.0,280
6,20210615,73.0,320
7,20210615,70.0,180
8,20210615,56.0,170
9,20210615,43.0,220
10,20210615,75.0,460
11,20210615,41.0,230
12,20210615,34.0,780
13,20210615,35.0,990
14,20210615,36.0,1080
15,20210615,47.0,630
16,20210615,40.0,560
17,20210615,44.0,220
18,20210615,53.0,220
19,20210615,31.0,240
20,20210615,0.0,220
21,20210615,5.0,180
22,20210615,3.0,170
23,20210615,2.0,220
24,20210615,1.0,240
25,20210615,7.0,200
26,20210615,6.0,180
27,20210615,4.0,310
28,20210615,8.0,300
29,20210615,45.0,260
30,20210615,57.0,290
31,20210615,38.0,260
32,20210615,29.0,280
33,20210615,37.0,280
34,20210615,39.0,190
35,20210615,33.0,260
36,20210615,49.0,200
37,20210615,24.0,210
38,20210615,20.0,210
39,20210615,26.0,210
40,20210615,12.0,320
41,20210615,21.0,370
42,20210615,10.0,370
43,20210615,9.0,330
44,20210615,19.0,270
45,20210615,11.0,290
46,20210615,27.0,190
47,20210615,15.0,200
48,20210615,13.0,230
49,20210615,76.0,220
50,20210615,54.0,180
51,20210615,52.0,180
0,20210622,74.0,280
1,20210622,71.0,320
2,20210622,72.0,310
3,20210622,63.0,190
4,20210622,64.0,190
5,20210622,69.0,200
6,20210622,73.0,200
7,20210622,70.0,160
8,20210622,56.0,190
9,20210622,43.0,230
10,20210622,75.0,630
11,20210622,41.0,270
12,20210622,34.0,1200
13,20210622,35.0,830
14,20210622,36.0,210
15,20210622,47.0,190
16,20210622,40.0,180
17,20210622,44.0,260
18,20210622,53.0,830
19,20210622,31.0,510
20,20210622,0.0,260
21,20210622,5.0,190
22,20210622,3.0,210
23,20210622,2.0,220
24,20210622,1.0,270
25,20210622,7.0,190
26,20210622,6.0,190
27,20210622,4.0,220
28,20210622,8.0,180
29,20210622,45.0,240
30,20210622,57.0,180
31,20210622,38.0,280
32,20210622,29.0,280
33,20210622,37.0,230
34,20210622,39.0,250
35,20210622,33.0,180
36,20210622,49.0,190
37,20210622,24.0,200
38,20210622,20.0,180
39,20210622,26.0,240
40,20210622,12.0,280
41,20210622,21.0,260
42,20210622,10.0,280
43,20210622,9.0,300
44,20210622,19.0,300
45,20210622,11.0,220
46,20210622,27.0,220
47,20210622,15.0,320
48,20210622,13.0,210
49,20210622,76.0,200
50,20210622,54.0,160
51,20210622,52.0,160
0,20210701,74.0,210
1,20210701,71.0,400
2,20210701,72.0,370
3,20210701,63.0,210
4,20210701,64.0,190
5,20210701,69.0,200
6,20210701,73.0,190
7,20210701,70.0,180
8,20210701,56.0,160
9,20210701,43.0,200
10,20210701,75.0,500
11,20210701,41.0,220
12,20210701,34.0,860
13,20210701,35.0,1240
14,20210701,36.0,680
15,20210701,47.0,560
16,20210701,40.0,240
17,20210701,44.0,140
18,20210701,53.0,410
19,20210701,31.0,510
20,20210701,0.0,240
21,20210701,5.0,170
22,20210701,3.0,180
23,20210701,2.0,190
24,20210701,1.0,270
25,20210701,7.0,190
26,20210701,6.0,180
27,20210701,4.0,180
28,20210701,8.0,220
29,20210701,45.0,260
30,20210701,57.0,170
31,20210701,38.0,260
32,20210701,29.0,220
33,20210701,37.0,230
34,20210701,39.0,310
35,20210701,33.0,180
36,20210701,49.0,190
37,20210701,24.0,200
38,20210701,20.0,200
39,20210701,26.0,210
40,20210701,12.0,400
41,20210701,21.0,420
42,20210701,10.0,290
43,20210701,9.0,300
44,20210701,19.0,220
45,20210701,11.0,260
46,20210701,27.0,180
47,20210701,15.0,190
48,20210701,13.0,200
49,20210701,76.0,230
50,20210701,54.0,170
51,20210701,52.0,170
0,20210708,74.0,310
1,20210708,71.0,260
2,20210708,72.0,260
3,20210708,63.0,200
4,20210708,64.0,190
5,20210708,69.0,200
6,20210708,73.0,180
7,20210708,70.0,180
8,20210708,56.0,150
9,20210708,43.0,270
10,20210708,75.0,820
11,20210708,41.0,280
12,20210708,34.0,1600
13,20210708,35.0,1730
14,20210708,36.0,560
15,20210708,47.0,510
16,20210708,40.0,340
17,20210708,44.0,160
